sku,department,category,brand,name,image_1,image_2,image_3,image_4,correct_images
P54654-001,Servidores,Torre,HP,"HPE MicroServer G10+ v2 E-2314 NHP 1TB Svr",,,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P54654-001-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P54654-001-4.jpg,2
PYLON650B-BKCUS,Gaming,"Fuente de Poder",XPG,"Fuente Poder XPG Pylon 650W  80 Plus Bronce",,,,,4
Q9H62A,Conectividad,"Acces Point",ARUBA,"Acces Point  AP-515 (RW) Unified AP",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARUBA-Q9H62A-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARUBA-Q9H62A-4.jpg,2
R01GX,Computadores,Portátiles,DELL,"Portátil Dell 3540 15' Intel I5-1335U 16GB 512GB SSD Windows 11 pro 1Y",,,,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-R01GX-4.jpg,3
R09Y3,Computadores,Portátiles,DELL,"Portátil Dell 5540  Intel I7-1355U 16 GB  512 GB Windows 11 Pro 3Y",,,,,4
R2H28A,Conectividad,"Acces Point",ARUBA,"Access Point  AP-505 (RW) Unified AP",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARUBA-R2H28A-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARUBA-R2H28A-4.jpg,2
R360ERQ1Y24V1,Servidores,Rack,DELL,"Servidor Rack Dell Xeon E-2468 16GB 480GB SSD 2.5-8 PERC H755 iDRAC9 Basic 3Y PS",https://sedvirtual.sedcolombia.com.co/stockimages/DELL-R360ERH1Y24V2-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-R360ERH1Y24V2-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-R360ERH1Y24V2-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-R360ERH1Y24V2-4.jpg,0
R360ERQ1Y24v2,Servidores,Rack,DELL,"Servidor Rack Dell Xeon E-2414 16GB 480 GB SSD 2.5-8 PERC H355 iDRAC9 Basic 1Y Basic",https://sedvirtual.sedcolombia.com.co/stockimages/DELL-R360ERQ1Y24v2-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-R360ERQ1Y24v2-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-R360ERQ1Y24v2-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-R360ERQ1Y24v2-4.jpg,0
R3J18A,Conectividad,Accesorio,ARUBA,"Kit de montaje AP-MNT-D mount bracket individual D",,https://sedvirtual.sedcolombia.com.co/stockimages/ARUBA-R3J18A-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARUBA-R3J18A-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARUBA-R3J18A-4.jpg,1
R4W02A,Conectividad,"Acces Point",ARUBA,"Access Point Instant On AP22 (RW)",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARUBA-R4W02A-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARUBA-R4W02A-4.jpg,2
R750XSCOLH1Y24v2,Servidores,Rack,DELL,"Servidor Rack Dell Xeon S 4314 2x32GB 480GB SSD 3.5-12 PER H755 Idrac9 Ent NIC57414 3Y PS",https://sedvirtual.sedcolombia.com.co/stockimages/DELL-R750XSCOLH1Y24v2-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-R750XSCOLH1Y24v2-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-R750XSCOLH1Y24v2-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-R750XSCOLH1Y24v2-4.jpg,0
R9B28A,Conectividad,"Acces Point",ARUBA,"Access Point Instant On AP25 (RW) 4x4 Wi-Fi 6 AP",,,,,4
RNC5.DCOLLLK,Audio,"Torre de Sonido",LG,"Torre de sonido LG RNC5.DCOLLLK",,,,,4
RNC7.DCOLLLK,Audio,"Torre de Sonido",LG,"Torre de sonido LG RNC7.DCOLLLK",,,,,4
RNC9.DCOLLLK,Audio,"Torre de Sonido",LG,"Torre de sonido LG RNC9.DCOLLLK",,,,,4
R-SMART1010,"Potencia y Proteccion",UPS´s,CDP,"UPS CDP R-SMART1010 1000VA/500W interactiva",https://sedvirtual.sedcolombia.com.co/stockimages/CDP-R-SMART1010-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-R-SMART1010-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-R-SMART1010-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-R-SMART1010-4.jpg,0
R-SMART1510,"Potencia y Proteccion",UPS´s,CDP,"UPS CDP R-SMART1510 1500VA/900W interactiva",https://sedvirtual.sedcolombia.com.co/stockimages/CDP-R-SMART1510-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-R-SMART1510-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-R-SMART1510-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-R-SMART1510-4.jpg,0
R-SMART2010,"Potencia y Proteccion",UPS´s,CDP,"UPS CDP R-SMART2010 2000VA/1200W interactiva",https://sedvirtual.sedcolombia.com.co/stockimages/CDP-R-SMART2010-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-R-SMART2010-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-R-SMART2010-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-R-SMART2010-4.jpg,0
R-UPR1008,"Potencia y Proteccion",UPS´s,CDP,"UPS CDP R-UPR1008 1000VA/500W interactiva",,,,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-R-UPR1008-4.jpg,3
SCP7570SE,Impresión,"Impresora Gran Formato",EPSON,"Impresora Fotográfica EPSON SC-P7570SE",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-SCP7570SE-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-SCP7570SE-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-SCP7570SE-4.jpg,1
SCT3170SR,Impresión,"Impresora Gran Formato",EPSON,"Impresora técnica Epson SC-T3170SR 24'",,,,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-SCT3170SR-4.jpg,3
SCT3770ESR,Impresión,"Impresora Gran Formato",EPSON,"Impresora Técnica EPSON SC-T3770ESR",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-SCT3770ESR-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-SCT3770ESR-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-SCT3770ESR-4.jpg,1
SD620-1TCBK,Almacenamiento,"Unidad de estado sólido Externa",ADATA,"Unidad SSD externo Adata SD620 1TB USB 3.2 Negro",,,,,4
SD620-512GCBK,Almacenamiento,"Unidad de estado sólido Externa",ADATA,"Unidad SSD externo Adata SD620 512GB USB 3.2 Negro",,,,,4
SGAMMIXS55-1T-C,Almacenamiento,"Unidad de estado sólido SSD",ADATA,"Unidad SSD XPG GAMMIX S55 M.2 PCI NVME Gen 4x4 2230 1TB",,,,,4
SGAMMIXS55-512G-C,Almacenamiento,"Unidad de estado sólido SSD",ADATA,"Unidad SSD XPG GAMMIX S55 M.2 PCI NVME Gen 4x4 2230 512GB",,,,,4
SLEG-800G-2000GCS-S38,Almacenamiento,"Unidad de estado sólido SSD",ADATA,"Unidad Estado Solido Adata Legend 800 gold M.2 PCI  2TB",,,https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-SLEG-800G-2000GCS-S38-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-SLEG-800G-2000GCS-S38-4.jpg,2
SNH5.DCOLLLK,Audio,"Torre de Sonido",LGCE,"Barra de Sonido LG SNH5",https://sedvirtual.sedcolombia.com.co/stockimages/LGCE-SNH5DCOLLLK-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/LGCE-SNH5DCOLLLK-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/LGCE-SNH5DCOLLLK-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/LGCE-SNH5DCOLLLK-4.jpg,0
SNMPTXWEBPRO,"Potencia y Protección",UPS´s,CDP,"Tarjeta de Monitoreo CDP para UPO11, UPO22 y UPO33",,,,,4
ST-43HF.AL,"Televisores y Monitores","Soportes de Monitores",LG,"Soporte Movil LG",,,,,4
STARKER-WHCWW,Gaming,Chasis,XPG,"Chasis XPG Starker Blanco",,,,,4
T04Q120,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON Negro Alta capacidad 859ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T04Q100-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T04Q100-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T04Q100-4.jpg,1
T05A100,Impresión,"Suministros de impresión",EPSON,"Bolsa de tinta Epson negra para WF-C878R",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T05A100-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T05A100-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T05A100-4.jpg,1
T05A400,Impresión,"Suministros de impresión",EPSON,"Bolsa de tinta Epson amarilla para WF-C878R",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T05A400-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T05A400-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T05A400-4.jpg,1
T11A120-AL,Impresión,"Suministros de impresión",EPSON,"Bolsa de tinta Epson negra para WF-5890",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T11A120-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T11A120-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T11A120-AL-4.jpg,1
T11A220-AL,Impresión,"Suministros de impresión",EPSON,"Bolsa de tinta Epson cian para WF-5890",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T11A220-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T11A220-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T11A220-AL-4.jpg,1
T11A320-AL,Impresión,"Suministros de impresión",EPSON,"Bolsa de tinta Epson magenta para WF-5890",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T11A320-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T11A320-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T11A320-AL-4.jpg,1
T11A420-AL,Impresión,"Suministros de impresión",EPSON,"Bolsa de tinta Epson amarillo para WF-5890",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T11A420-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T11A420-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T11A420-AL-4.jpg,1
T40W120,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON Negro 80ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W120-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W120-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W120-4.jpg,1
T40W220,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON CYAN 50ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W220-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W220-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W220-4.jpg,1
T40W320,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON MAGENTA 50ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W320-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W320-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W320-4.jpg,1
T40W420,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON YELLOW 50ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W420-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W420-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W420-4.jpg,1
T41N220,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON CYAN 700ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41N220-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41N220-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41N220-4.jpg,1
T41N320,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON  MAGENTA 700ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41N320-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41N320-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41N320-4.jpg,1
T41P220,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON CYAN 350ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P220-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P220-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P220-4.jpg,1
T41P320,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON MAGENTA 350ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P320-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P320-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P320-4.jpg,1
T44H220,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON CYAN 700ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H220-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H220-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H220-4.jpg,1
T44H320,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON Magenta vivido 700ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H320-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H320-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H320-4.jpg,1
T44H420,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON amarillo 700ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H420-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H420-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H420-4.jpg,1
T44H520,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON CYAN claro 700ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H520-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H520-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H520-4.jpg,1
T44HA20,Impresión,"Suministros de impresión",EPSON,"Cartucho de tinta EPSON PRO12 Naranja 700ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44HA20-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44HA20-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44HA20-4.jpg,1
T44HD20,Impresión,"Suministros de impresión",EPSON,"Cartucho de tinta EPSON PRO12 Violeta 700ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44HD20-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44HD20-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44HD20-4.jpg,1
T49M120,Impresión,"Suministros de impresión",EPSON,"Botella EPSON negra 140 ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M120-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M120-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M120-4.jpg,1
T49M220,Impresión,"Suministros de impresión",EPSON,"Botella EPSON T49H CYAN 140 ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M220-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M220-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M220-4.jpg,1
T49M320,Impresión,"Suministros de impresión",EPSON,"Botella EPSON magenta 140 ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M320-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M320-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M320-4.jpg,1
T49M420,Impresión,"Suministros de impresión",EPSON,"Botella EPSON amarillo 140 ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M420-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M420-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M420-4.jpg,1
T55K800,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON Negro mate 700ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K800-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K800-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K800-4.jpg,1
T603100,Impresión,"Suministros de impresión",EPSON,"Cartucho Epson Stylus Pro Photo negro 7800/9800",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603100-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603100-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603100-4.jpg,1
T603200,Impresión,"Suministros de impresión",EPSON,"Cartucho Epson Stylus Pro Photo Cyan7800/9800",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603200-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603200-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603200-4.jpg,1
T603300,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON magenta vivido 220ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603300-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603300-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603300-4.jpg,1
T619000,Impresión,"Accesorios de impresión",EPSON,"Caja de mantenimiento EPSON para P4900 P5000",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T619000-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T619000-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T619000-4.jpg,1
T671600,Impresión,"Accesorios de impresión",EPSON,"Caja de Mantenimiento M5X99/WF C52X0/C57X0/C579R",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T671600-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T671600-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T671600-4.jpg,1
T693100,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON Negro 350ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T693100-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T693100-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T693100-4.jpg,1
T693200,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON CIAN 350ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T693200-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T693200-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T693200-4.jpg,1
T694100,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON Negro Foto 700ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694100-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694100-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694100-4.jpg,1
T699700,Impresión,"Accesorios de impresión",EPSON,"Caja de mantenimiento de tinta EPSON serie P",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T699700-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T699700-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T699700-4.jpg,1
T748XXL120-AL,Impresión,"Suministros de impresión",EPSON,"Cartucho Epson de tinta Negra WF-6090/6590",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL120-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL120-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL120-AL-4.jpg,1
T748XXL220-AL,Impresión,"Suministros de impresión",EPSON,"Cartucho Epson de tinta Cyan WF-6090/6590",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL220-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL220-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL220-AL-4.jpg,1
T748XXL320-AL,Impresión,"Suministros de impresión",EPSON,"Cartucho Epson de tinta Magenta WF-6090/6590",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL320-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL320-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL320-AL-4.jpg,1
T748XXL420-AL,Impresión,"Suministros de impresión",EPSON,"Cartucho Epson de tinta Amarillo WF-6090/6590",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL420-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL420-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL420-AL-4.jpg,1
T804500,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON CIAN Claro 700 ML",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T804500-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T804500-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T804500-4.jpg,1
T941120-AL,Impresión,"Suministros de impresión",EPSON,"Bolsa de Tinta Epson Negra WF-C5790/5290",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T941120-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T941120-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T941120-AL-4.jpg,1
T961120-AL,Impresión,"Suministros de impresión",EPSON,"Bolsa de Tinta Epson Negra alta Cap. WF-M5799/5299",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T961120-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T961120-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T961120-AL-4.jpg,1
T962120-AL,Impresión,"Suministros de impresión",EPSON,"Bolsa d Tinta Epson Negra Extra/alta WF-M5799/5299",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T962120-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T962120-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T962120-AL-4.jpg,1
UM.QB7AA.H01,"Televisores y Monitores",Monitores,ACER,"Monitor Acer 23.8' B247Y LCD Full HD",,,,,4
UM.WB7AA.H01,"Televisores y Monitores",Monitores,ACER,"Monitor Acer 21,5' B227Q FHD Base Ajustable 3-3-0",,,,,4
UN43DU7000KXZL,"Televisores y Monitores",Televisores,SAMSUNG,"Tv Samsung 43' DU7000 Crystal Ultra HD 4K Smart Tv",,,,,4
UN55DU8200KXZL,"Televisores y Monitores",Televisores,SAMSUNG,"Tv Samsung 55' DU8200 Crystal Ultra HD 4K Smart Tv",,,,,4
UN70DU7000KXZL,"Televisores y Monitores",Televisores,SAMSUNG,"Tv Samsung 70' DU7000 Crystal Ultra HD 4K Smart Tv",,,,,4
UN75DU7000KXZL,"Televisores y Monitores",Televisores,SAMSUNG,"Tv Samsung 75' DU7000 Crystal Ultra HD 4K Smart Tv",,,,,4
UPO11-1RT,"Potencia y Proteccion",UPS´s,CDP,"UPS CDP UPO11-1RT 1000VA/900W Online rack",https://sedvirtual.sedcolombia.com.co/stockimages/CDP-UPO11-1RT-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-UPO11-1RT-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-UPO11-1RT-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-UPO11-1RT-4.jpg,0
UPO11-2RT,"Potencia y Proteccion",UPS´s,CDP,"UPS CDP UPO11-2RT 2000VA/1800W Online",,,,,4
UPO11-3RT,"Potencia y Proteccion",UPS´s,CDP,"UPS CDP UPO11-3RT 3000VA/2700W Online rack",https://sedvirtual.sedcolombia.com.co/stockimages/CDP-UPO11-3RT-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-UPO11-3RT-2.jpg,,,2
UPO11-3RTAX,"Potencia y Proteccion",UPS´s,CDP,"UPS CDP UPO11-3RTAX 3000VA/3000W Online rack",https://sedvirtual.sedcolombia.com.co/stockimages/CDP-UPO11-3RTAX-1.jpg,,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-UPO11-3RTAX-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-UPO11-3RTAX-4.jpg,1
UPO22-10,"Potencia y Protección",UPS´s,CDP,"UPS CDP UPO22-10 10KVA/9KW PF 1.0, Online",,,,,4
UPO22-6,"Potencia y Proteccion",UPS´s,CDP,"UPS CDP UPO22-6 6KVA/5.4KW PF 1.0, Online",https://sedvirtual.sedcolombia.com.co/stockimages/CDP-UPO22-6-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-UPO22-6-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-UPO22-6-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/CDP-UPO22-6-4.jpg,0
V11H981020,Proyectores,Proyectores,EPSON," Proyector Epson Powerlite E20 3400 Lumens XGA",,,,,4
V11H982020,Proyectores,Proyectores,EPSON,"Proyector Epson PowerLite X49 3600 Lumens XGA",,,,,4
V11HA26020,Proyectores,Proyectores,EPSON,"Proyector EPSON PowerLite L630U 6.200 Lumens WUXGA",,,,,4
V11HA31020,Proyectores,Proyectores,EPSON,"Proyector EPSON PowerLite L520W 5.200 Lumens WXGA",,,,,4
V11HA70020,Proyectores,Proyectores,EPSON,"Proyector Epson PowerLite L210W 4500 lumens WXGA",,,,,4
V11HA75020,Proyectores,Proyectores,EPSON,"Proyector EPSON PowerLite L210SF 4000 Lumens WUXGA",,,,,4
V11HA98020,Proyectores,Proyectores,EPSON,"Proyector EPSON PowerLite L570U 5200 Lumens WUXGA",,,,,4
VALORMESHMT-WHCWW,Gaming,Chasis,XPG,"Chasis XPG Valor Mesh MT  Blanco",,,,,4
VENTO120ARGB-BKCWW,Gaming,Ventilador,XPG,"Ventilador XPG Vento 120 ARGB Negro 120 mm",,,,,4
VT26WGPX.APZCCLM,Electrodomésticos,Otro,LG,"Nevera LG No Frost 264 litros  VT26WGPX Gris",,,,,4
